figma_path	institution	category	region	country	website	source_url	variant	variant_reason	aspect	background	file_link	status	notes
ewallets/sea/my/shopeepay	ShopeePay Malaysia	ewallet	SEA	my	https://shopee.com.my	https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/c9/4d/36/c94d36f7-8a91-d36c-8bed-2c331fe238bb/AppIcon-1x_U007ephone-0-1-0-0-85-220-0.png/1024x1024bb.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 1024x1024)	has own baked-in background	assets/ewallets/sea/my/shopeepay.png	Needs Review	Same regional brand as indo/shopeepay - confirm whether per-country duplication is intended. Auto-sourced via app-store.
ewallets/sea/my/bigpay	BigPay	ewallet	SEA	my	https://www.bigpayme.com	https://bigpayme.com/assets/bigpay-logo-512.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 512x512)	transparent	assets/ewallets/sea/my/bigpay.png	Needs Review	Capital A/AirAsia group. Verify: BNM list. Auto-sourced via brand-press.
ewallets/sea/th/truemoney	TrueMoney	ewallet	SEA	th	https://www.truemoney.com	https://www.truemoney.com/wp-content/uploads/2026/08/truemoney-icon-180.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 180x180)	transparent	assets/ewallets/sea/th/truemoney.png	Needs Review	Ascend Money group; operates across SEA incl. Indonesia. Verify: BOT register. Auto-sourced via brand-site.
ewallets/sea/th/rabbit-line-pay	Rabbit LINE Pay	ewallet	SEA	th	https://www.rabbitlinepay.com	https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/3b/8b/f4/3b8bf408-788e-5059-05ab-e4857b3dd559/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/1024x1024bb.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 1024x1024)	has own baked-in background	assets/ewallets/sea/th/rabbit-line-pay.png	Needs Review	Confirm current branding/ownership arrangement. Verify: BOT register. Auto-sourced via app-store.
ewallets/sea/th/shopeepay	ShopeePay Thailand	ewallet	SEA	th	https://shopee.co.th		app-icon	App icon is the most recognised mark	TBD (square)	TBD		Needs Review	Regional brand duplication - see README note.
ewallets/sea/th/grabpay	GrabPay Thailand	ewallet	SEA	th	https://www.grab.com/th/pay	https://assets.grab.com/wp-content/uploads/sites/10/2021/04/15154415/Grab_Logo_2021.jpg	app-icon	App icon is the most recognised mark	1.90:1 (horizontal, 1200x630)	has own baked-in background	assets/ewallets/sea/th/grabpay.jpg	Needs Review	Regional brand duplication - see README note. Auto-sourced via brand-press.
ewallets/sea/ph/gcash	GCash	ewallet	SEA	ph	https://www.gcash.com	https://cdn.prod.website-files.com/6385b55675a0bd614777a5c1/6474928322d48888f6c8cfe5_biz-gcash-logo.svg	app-icon	App icon is the most recognised mark	1.18:1 (horizontal, 72x61)	vector (verify no baked-in background)	assets/ewallets/sea/ph/gcash.svg	Needs Review	Market leader PH. Verify: BSP directory. Auto-sourced via brand-site.
ewallets/sea/ph/maya	Maya	ewallet	SEA	ph	https://www.maya.ph	https://www.maya.ph/hubfs/Maya/money-green.svg	app-icon	App icon is the most recognised mark	3.50:1 (horizontal, 147x42)	vector (verify no baked-in background)	assets/ewallets/sea/ph/maya.svg	Needs Review	Rebranded from PayMaya - do NOT use legacy PayMaya asset. Verify: BSP directory. Auto-sourced via brand-site.
ewallets/sea/ph/grabpay	GrabPay Philippines	ewallet	SEA	ph	https://www.grab.com/ph/pay	https://assets.grab.com/wp-content/uploads/sites/12/2021/04/15154552/Grab_Logo_2021.jpg	app-icon	App icon is the most recognised mark	1.90:1 (horizontal, 1200x630)	has own baked-in background	assets/ewallets/sea/ph/grabpay.jpg	Needs Review	Regional brand duplication - see README note. Auto-sourced via brand-press.
ewallets/sea/ph/coins-ph	Coins.ph	ewallet	SEA	ph	https://coins.ph	https://exchange-prod-coins-landing.s3.ap-northeast-1.amazonaws.com/coins-landing/favicon_42b1136f5c.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 512x512)	transparent	assets/ewallets/sea/ph/coins-ph.png	Needs Review	Crypto-adjacent wallet - confirm it fits the intended payment-method grouping. Verify: BSP directory. Auto-sourced via brand-press.
ewallets/sea/vn/momo	MoMo	ewallet	SEA	vn	https://momo.vn	https://homepage.momocdn.net/img/momo-amazone-s3-api-241023152559-638652939595693626.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 180x180)	transparent	assets/ewallets/sea/vn/momo.png	Needs Review	Market leader VN. Verify: SBV list. Auto-sourced via brand-site.
ewallets/sea/vn/zalopay	ZaloPay	ewallet	SEA	vn	https://zalopay.vn	https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/8b/26/d5/8b26d5b4-c2ad-9324-0130-4c281ea02676/AppIcon-0-0-1x_U007emarketing-0-6-0-85-220.png/1024x1024bb.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 1024x1024)	has own baked-in background	assets/ewallets/sea/vn/zalopay.png	Needs Review	Rebranded in recent years - use current asset. Verify: SBV list. Auto-sourced via app-store.
ewallets/sea/vn/vnpay	VNPAY	ewallet	SEA	vn	https://vnpay.vn	https://1889324617.cloud.edgevnpay.vn/assets/images/logo-icon/logo-primary.svg	app-icon	App icon is the most recognised mark	3.29:1 (horizontal, 138x42)	vector (verify no baked-in background)	assets/ewallets/sea/vn/vnpay.svg	Needs Review	Primarily a payment gateway/QR scheme - confirm category fit. Verify: SBV list. Auto-sourced via brand-site.
ewallets/sea/vn/shopeepay	ShopeePay Vietnam	ewallet	SEA	vn	https://shopee.vn		app-icon	App icon is the most recognised mark	TBD (square)	TBD		Needs Review	Regional brand duplication - see README note.
ewallets/sea/vn/moca	Moca	ewallet	SEA	vn								Flagged - Excluded	EXCLUDED: Grab terminated Moca e-wallet services in Vietnam effective 1 July 2024. Named in the brief but no longer an active payment method. No asset to source.
ewallets/sea/kh/wing	Wing	ewallet	SEA	kh	https://www.wingmoney.com	https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/95/cd/f4/95cdf484-1e7a-b024-87aa-9edc35d3482c/AppIcon-0-0-1x_U007ephone-0-1-0-sRGB-85-220.png/1024x1024bb.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 1024x1024)	has own baked-in background	assets/ewallets/sea/kh/wing.png	Needs Review	Verify: NBC list. Lower-priority market per brief. Auto-sourced via app-store.
ewallets/sea/mm/kbzpay	KBZPay	ewallet	SEA	mm								Needs Review	SANCTIONS/SENSITIVE JURISDICTION - per brief, do NOT source or download an asset without human sign-off. Tied to KBZ Bank; screen against current designations first.
ewallets/sea/la/bcel-one	BCEL One	ewallet	SEA	la	https://www.bcel.com.la	https://www.bcel.com.la/bcel/resources/imgs/ibank1_1.png	app-icon	App icon is the most recognised mark	1.03:1 (square, 130x126)	transparent	assets/ewallets/sea/la/bcel-one.png	Needs Review	Mobile app of BCEL. Lower-priority market; limited asset availability expected. Auto-sourced via brand-site.
banks/international/gb/hsbc	HSBC	bank	International	gb	https://www.hsbc.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/hsbc.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/gb/hsbc.svg	Needs Review	Globally recognised; relevant to Indonesian cross-border transfers. Path renamed from a flat banks/international/{name} to the country-scoped convention when the international list expanded to cover Wise/PandaRemit corridors. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/us/citibank	Citibank	bank	International	us	https://www.citi.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/citi.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/us/citibank.svg	Needs Review	Globally recognised. Path renamed from a flat banks/international/{name} to the country-scoped convention when the international list expanded to cover Wise/PandaRemit corridors. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/gb/standard-chartered	Standard Chartered	bank	International	gb	https://www.sc.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/standard.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/gb/standard-chartered.svg	Needs Review	Globally recognised. Path renamed from a flat banks/international/{name} to the country-scoped convention when the international list expanded to cover Wise/PandaRemit corridors. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/us/jpmorgan-chase	JPMorgan Chase	bank	International	us	https://www.chase.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/chase.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/us/jpmorgan-chase.svg	Needs Review	Largest US bank by assets. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/us/bank-of-america	Bank of America	bank	International	us	https://www.bankofamerica.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/boa.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/us/bank-of-america.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/us/wells-fargo	Wells Fargo	bank	International	us	https://www.wellsfargo.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/wells.svg	icon	Curated corporate vector/lockup for compact UI	1:1.02 (square, 84x86)	transparent	assets/banks/international/us/wells-fargo.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/us/capital-one	Capital One	bank	International	us	https://www.capitalone.com		fallback	Neutral name badge; no brand identity inferred	3.33:1 (horizontal, 240x72)	transparent	assets/banks/international/us/capital-one.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: neutral fallback badge only; The downloaded candidate was Paze, a different Capital One product. Use institution text alongside it; do not use this as a brand mark.
banks/international/us/us-bank	U.S. Bank	bank	International	us	https://www.usbank.com	https://www.usbank.com/etc.clientlibs/ecm-global/clientlibs/clientlib-resources/resources/images/svg/logo-personal.svg	wordmark	Wordmark is the standard public mark	3.58:1 (horizontal, 258x72)	vector (verify no baked-in background)	assets/banks/international/us/us-bank.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site.
banks/international/us/pnc-bank	PNC Bank	bank	International	us	https://www.pnc.com		fallback	Neutral name badge; no brand identity inferred	3.33:1 (horizontal, 240x72)	transparent	assets/banks/international/us/pnc-bank.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via app-store. Asset audit 2026-08: neutral fallback badge only; Only an app-store icon was available in the fetched set. Use institution text alongside it; do not use this as a brand mark.
banks/international/us/chime	Chime	bank	International	us	https://www.chime.com		fallback	Neutral name badge; no brand identity inferred	3.33:1 (horizontal, 240x72)	transparent	assets/banks/international/us/chime.svg	Needs Review	Digital-only neobank; app icon is the recognised mark. Popular receiving account for remittances to US-based students/workers. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via app-store. Asset audit 2026-08: neutral fallback badge only; Only an app-store icon was available in the fetched set. Use institution text alongside it; do not use this as a brand mark.
banks/international/gb/barclays	Barclays	bank	International	gb	https://www.barclays.co.uk	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/barclays.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/gb/barclays.svg	Needs Review	Eagle symbol used standalone in UK banking UI. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/gb/lloyds-bank	Lloyds Bank	bank	International	gb	https://www.lloydsbank.com		fallback	Neutral name badge; no brand identity inferred	3.33:1 (horizontal, 240x72)	transparent	assets/banks/international/gb/lloyds-bank.svg	Needs Review	Black horse symbol used standalone. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: neutral fallback badge only; The available candidate was an app/favicon asset, not a verified corporate primary mark. Use institution text alongside it; do not use this as a brand mark.
banks/international/gb/natwest	NatWest	bank	International	gb	https://www.natwest.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/natwest.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/gb/natwest.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/gb/santander-uk	Santander UK	bank	International	gb	https://www.santander.co.uk	https://www.santander.co.uk/themes/custom/santander_web18_2_0/logo.svg	wordmark	Wordmark is the standard public mark	5.67:1 (horizontal, 816x144)	vector (verify no baked-in background)	assets/banks/international/gb/santander-uk.svg	Needs Review	Local arm of the Spanish group; distinct brand identity from Santander in other markets. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site.
banks/international/gb/monzo	Monzo	bank	International	gb	https://monzo.com	https://github.com/simple-icons/simple-icons/blob/develop/icons/monzo.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/gb/monzo.svg	Needs Review	Digital-only neobank; coral-colored app icon is the recognised mark. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-press. Asset audit 2026-08: replaced automated candidate with simple-icons artwork (CC0 1.0 (artwork collection; underlying trademarks remain with their owners)).
banks/international/de/deutsche-bank	Deutsche Bank	bank	International	de	https://www.deutsche-bank.de	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/deutsche.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/de/deutsche-bank.svg	Needs Review	Slash-in-square symbol used standalone. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/de/commerzbank	Commerzbank	bank	International	de	https://www.commerzbank.de	https://github.com/simple-icons/simple-icons/blob/develop/icons/commerzbank.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/de/commerzbank.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with simple-icons artwork (CC0 1.0 (artwork collection; underlying trademarks remain with their owners)).
banks/international/de/n26	N26	bank	International	de	https://n26.com		fallback	Neutral name badge; no brand identity inferred	3.33:1 (horizontal, 240x72)	transparent	assets/banks/international/de/n26.svg	Needs Review	Digital-only neobank; app icon is the recognised mark. Common receiving account for Indonesian students in Germany. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-press. Asset audit 2026-08: neutral fallback badge only; The available candidate was the N26 app tile; no corporate primary mark was verified. Use institution text alongside it; do not use this as a brand mark.
banks/international/fr/bnp-paribas	BNP Paribas	bank	International	fr	https://www.bnpparibas.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/bnp.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/fr/bnp-paribas.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/fr/societe-generale	Société Générale	bank	International	fr	https://www.societegenerale.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/societe-generale.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/fr/societe-generale.svg	Needs Review	Red/black square symbol used standalone. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-press. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/fr/credit-agricole	Crédit Agricole	bank	International	fr	https://www.credit-agricole.com		fallback	Neutral name badge; no brand identity inferred	3.33:1 (horizontal, 240x72)	transparent	assets/banks/international/fr/credit-agricole.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: neutral fallback badge only; The downloaded candidate was a YouTube logo; CACIB is a different corporate entity. Use institution text alongside it; do not use this as a brand mark.
banks/international/nl/ing	ING	bank	International	nl	https://www.ing.nl		fallback	Neutral name badge; no brand identity inferred	3.33:1 (horizontal, 240x72)	transparent	assets/banks/international/nl/ing.svg	Needs Review	Orange lion symbol used standalone. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via app-store. Asset audit 2026-08: neutral fallback badge only; Only an app-store icon was available in the fetched set. Use institution text alongside it; do not use this as a brand mark.
banks/international/nl/abn-amro	ABN AMRO	bank	International	nl	https://www.abnamro.nl	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/abn-amro.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/nl/abn-amro.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/nl/rabobank	Rabobank	bank	International	nl	https://www.rabobank.nl	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/rabobank.svg	icon	Curated corporate vector/lockup for compact UI	1:1.20 (vertical, 20x24)	transparent	assets/banks/international/nl/rabobank.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/cn/bank-of-china	Bank of China	bank	International	cn	https://www.boc.cn	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/boc.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/cn/bank-of-china.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/cn/icbc	Industrial and Commercial Bank of China (ICBC)	bank	International	cn	https://www.icbc.com.cn	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/icbc.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/cn/icbc.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/cn/china-construction-bank	China Construction Bank	bank	International	cn	https://www.ccb.com		fallback	Neutral name badge; no brand identity inferred	3.33:1 (horizontal, 240x72)	transparent	assets/banks/international/cn/china-construction-bank.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Asset audit 2026-08: neutral fallback badge only; No matching corporate vector was found in the authoritative fallback set. Use institution text alongside it; do not use this as a brand mark.
banks/international/cn/agricultural-bank-of-china	Agricultural Bank of China	bank	International	cn	https://www.abchina.com	http://www.abchina.com/cn/images/logo_ue2.png	wordmark	Wordmark is the standard public mark	4.58:1 (horizontal, 220x48)	transparent	assets/banks/international/cn/agricultural-bank-of-china.png	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site.
banks/international/cn/china-merchants-bank	China Merchants Bank	bank	International	cn	https://www.cmbchina.com	https://wwwcdn.cmbimg.com/Images/logo.png	wordmark	Wordmark is the standard public mark	1:1.11 (vertical, 132x146)	transparent	assets/banks/international/cn/china-merchants-bank.png	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site.
banks/international/au/commonwealth-bank	Commonwealth Bank of Australia	bank	International	au	https://www.commbank.com.au	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/commonwealth.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 322x322)	transparent	assets/banks/international/au/commonwealth-bank.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-press. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/au/westpac	Westpac	bank	International	au	https://www.westpac.com.au	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/westpac.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/au/westpac.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/au/anz-australia	ANZ	bank	International	au	https://www.anz.com.au	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/anz.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/au/anz-australia.svg	Needs Review	AU/NZ parent group - distinct row from banks/indo/anz-indonesia (consumer business there has since exited; confirm current scope). Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/au/nab	National Australia Bank (NAB)	bank	International	au	https://www.nab.com.au	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/nab.svg	icon	Curated corporate vector/lockup for compact UI	1:1.03 (square, 1549x1589)	transparent	assets/banks/international/au/nab.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/ca/rbc	Royal Bank of Canada (RBC)	bank	International	ca	https://www.rbc.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/rbc.svg	icon	Curated corporate vector/lockup for compact UI	1:1.16 (vertical, 39x45)	transparent	assets/banks/international/ca/rbc.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/ca/td-bank	TD Bank	bank	International	ca	https://www.td.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/td.svg	icon	Curated corporate vector/lockup for compact UI	1.12:1 (horizontal, 1561x1396)	transparent	assets/banks/international/ca/td-bank.svg	Needs Review	Green shield symbol used standalone. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/ca/scotiabank	Scotiabank	bank	International	ca	https://www.scotiabank.com	https://www.scotiabank.com/content/dam/scotiabank/images/logos/2019/scotiabank-logo-red-desktop-200px.svg	wordmark	Wordmark is the standard public mark	7.14:1 (horizontal, 207x29)	vector (verify no baked-in background)	assets/banks/international/ca/scotiabank.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site.
banks/international/jp/mufg-bank	MUFG Bank	bank	International	jp	https://www.bk.mufg.jp	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/mufg.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/jp/mufg-bank.svg	Needs Review	JP parent - distinct row from banks/indo/mufg-indonesia. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)). Current MUFG mark; replaces the anniversary variant.
banks/international/jp/smbc	Sumitomo Mitsui Banking Corporation (SMBC)	bank	International	jp	https://www.smbc.co.jp	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/smbc.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/jp/smbc.svg	Needs Review	JP parent - distinct from Bank SMBC Indonesia (the renamed ex-BTPN), which has its own local identity. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/jp/japan-post-bank	Japan Post Bank	bank	International	jp	https://www.jp-bank.japanpost.jp		fallback	Neutral name badge; no brand identity inferred	3.33:1 (horizontal, 240x72)	transparent	assets/banks/international/jp/japan-post-bank.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-press. Asset audit 2026-08: neutral fallback badge only; The downloaded candidate was a baseball promotion image, not the corporate mark. Use institution text alongside it; do not use this as a brand mark.
banks/international/kr/kb-kookmin-bank	KB Kookmin Bank	bank	International	kr	https://www.kbstar.com		fallback	Neutral name badge; no brand identity inferred	3.33:1 (horizontal, 240x72)	transparent	assets/banks/international/kr/kb-kookmin-bank.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)). Asset audit 2026-08: neutral fallback badge only; The available vector includes a full-canvas background; no transparent corporate lockup was verified. Use institution text alongside it; do not use this as a brand mark.
banks/international/kr/shinhan-bank	Shinhan Bank	bank	International	kr	https://www.shinhan.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/shinhan.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/kr/shinhan-bank.svg	Needs Review	KR parent - distinct row from banks/indo/shinhan-indonesia. Reachable via Wise and/or PandaRemit corridors from Indonesia. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/kr/woori-bank	Woori Bank	bank	International	kr	https://www.wooribank.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/woori.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/kr/woori-bank.svg	Needs Review	KR parent - distinct row from banks/indo/woori-saudara. Reachable via Wise and/or PandaRemit corridors from Indonesia. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/international/hk/hang-seng-bank	Hang Seng Bank	bank	International	hk	https://www.hangseng.com		fallback	Neutral name badge; no brand identity inferred	3.33:1 (horizontal, 240x72)	transparent	assets/banks/international/hk/hang-seng-bank.svg	Needs Review	Reachable via Wise and/or PandaRemit corridors from Indonesia. Asset audit 2026-08: neutral fallback badge only; No matching corporate vector was found in the authoritative fallback set. Use institution text alongside it; do not use this as a brand mark.
